CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction
62525,56.0,Female,26,12,3,23.0,Standard,Annual,,13
20607,,Female,50,7,9,24.0,Standard,Annual,750.0,15
10552,22.0,Female,10,8,8,1.0,Basic,Monthly,817.0,6
35658,25.0,M,54,23,3,14.0,Standard,quarterly,867.0,7
47680,33.0,Male,54,5,9,,Premium,Quarterly,855.0,5
1202,58.0,Female,26,23,6,0.0,Basic,Monthly,834.0,12
22963,56.0,male,34,30,9,26.0,Premium,Monthly,462.0,21
19531,31.0,Male,46,1,8,27.0,Standard,Annual,939.0,13
50298,31.0,F,30,18,8,19.0,Standard,Annual,863.0,7
61787,58.0,Male,17,5,4,30.0,Premium,Monthly,653.0,30
25679,57.0,Male,59,21,0,28.0,Basic,Quarterly,,8
14659,28.0,Female,17,17,1,24.0,Premium,Quarterly,193.0,8
2725,63.0,Male,10,21,7,,Premium,Quarterly,581.0,30
42556,43.0,Female,56,17,3,5.0,Standard,Annual,455.0,25
19149,42.0,Female,13,8,0,3.0,Basic,Monthly,351.0,20
43898,42.0,Male,5,29,4,7.0,Premium,Quarterly,219.0,20
2407,,Female,33,7,0,24.0,Basic,Quarterly,385.0,16
58538,34.0,Male,56,29,6,16.0,Standard,Monthly,558.0,4
38069,57.0,male,36,23,1,10.0,Premium,ANNUAL,305.0,30
54527,33.0,Male,56,22,5,19.0,Basic,Monthly,825.0,19
11852,49.0,Female,35,18,0,14.0,Standard,Quarterly,307.0,13
11216,50.0,Male,51,13,3,3.0,Premium,Monthly,404.0,9
63757,33.0,Male,52,17,10,23.0,Standard,Annual,512.0,21
17512,47.0,Female,59,24,5,28.0,Basic,Monthly,908.0,22
52044,,Male,7,5,4,30.0,BASIC,Monthly,,1
24049,,Male,48,24,3,27.0,Premium,Monthly,650.0,4
62384,53.0,Male,26,29,7,,Premium,Quarterly,954.0,27
7347,58.0,Female,27,18,7,6.0,Standard,Monthly,829.0,14
16793,61.0,Female,13,21,1,11.0,Standard,Quarterly,443.0,13
9232,48.0,Female,59,12,2,8.0,Standard,Monthly,737.0,19
42963,23.0,female,11,2,10,27.0,Standard,Quarterly,929.0,20
42842,63.0,Female,46,9,3,6.0,Standard,Annual,492.0,19
58492,57.0,Male,7,5,9,25.0,Standard,Annual,336.0,21
21179,27.0,Female,30,29,5,9.0,premium,Quarterly,729.0,5
20700,56.0,Female,20,8,2,25.0,Premium,Monthly,536.0,21
8512,38.0,Female,28,26,0,24.0,Standard,Quarterly,757.0,10
47391,60.0,Female,52,20,10,21.0,standard,Monthly,259.0,2
10883,37.0,Male,45,22,1,5.0,Basic,Annual,420.0,7
59984,22.0,Female,31,19,9,,Basic,Quarterly,438.0,18
2749,18.0,Female,31,9,9,2.0,Standard,Monthly,148.0,20
12305,30.0,Male,43,18,3,17.0,Premium,Quarterly,669.0,10
2493,63.0,Male,46,25,7,14.0,Basic,Monthly,917.0,12
22054,23.0,Male,11,2,1,28.0,Basic,Annual,902.0,14
57484,61.0,Male,27,6,10,27.0,Premium,Monthly,362.0,9
3656,44.0,Male,25,26,0,10.0,Standard,Monthly,453.0,16
63863,64.0,Male,28,7,7,17.0,Premium,Annual,507.0,8
58913,46.0,Male,40,27,10,,Premium,Quarterly,592.0,11
55428,34.0,Female,29,11,5,21.0,STANDARD,Annual,540.0,28
24054,58.0,female,32,8,2,4.0,Standard,Quarterly,359.0,17
19076,43.0,M,60,1,2,23.0,Standard,Monthly,625.0,29
61195,21.0,F,32,29,7,,Standard,Quarterly,900.0,8
16201,,Female,32,12,9,13.0,Standard,ANNUAL,124.0,21
45312,22.0,Female,50,30,2,5.0,Standard,Annual,,20
38962,60.0,M,22,8,10,9.0,standard,Annual,741.0,26
25674,19.0,Male,60,21,1,22.0,Basic,Quarterly,412.0,25
60196,61.0,Female,41,13,10,29.0,premium,Monthly,170.0,3
23069,45.0,Male,5,17,3,19.0,Basic,Annual,525.0,7
22799,52.0,Female,47,20,3,7.0,Standard,Annual,149.0,25
9654,51.0,Female,39,16,7,18.0,Basic,Annual,239.0,18
18680,31.0,Female,47,19,0,26.0,Standard,Annual,265.0,25
15374,28.0,Female,31,5,3,22.0,Basic,Annual,384.0,19
56303,23.0,Male,42,22,7,17.0,basic,monthly,879.0,15
12923,34.0,Female,59,18,3,13.0,Standard,Quarterly,594.0,23
30466,39.0,Male,53,4,4,1.0,Premium,Quarterly,596.0,30
41360,,Male,24,11,8,4.0,Basic,Monthly,,12
30240,20.0,Female,20,9,4,5.0,Premium,QUARTERLY,389.0,6
59944,18.0,Female,60,24,6,,Premium,Quarterly,858.0,24
61454,40.0,Female,35,24,1,29.0,Premium,Monthly,730.0,6
42342,25.0,Female,41,13,9,18.0,Standard,Annual,,14
4745,19.0,Female,35,16,9,15.0,Standard,Annual,473.0,10
12017,39.0,Male,42,12,10,,Premium,monthly,682.0,9
25549,56.0,FEMALE,31,30,6,17.0,premium,Annual,618.0,16
15639,62.0,Female,8,14,3,25.0,Standard,MONTHLY,229.0,9
14591,21.0,Male,18,7,5,29.0,Premium,Annual,180.0,13
28105,46.0,Male,2,1,4,,Standard,Annual,873.0,2
9724,55.0,Male,7,29,4,,Basic,Annual,546.0,26
47176,61.0,Female,50,28,6,29.0,Standard,Quarterly,,2
4008,36.0,Male,19,23,1,26.0,premium,Quarterly,901.0,4
59946,58.0,Male,14,3,9,,Premium,Annual,952.0,29
44324,43.0,Female,57,21,2,8.0,Premium,Annual,801.0,11
1255,59.0,Male,59,16,1,18.0,Basic,Quarterly,158.0,28
17440,60.0,Male,1,21,5,26.0,BASIC,Quarterly,535.0,22
58101,52.0,Male,43,19,7,26.0,Basic,Annual,259.0,30
39669,39.0,Male,41,28,2,23.0,premium,Monthly,401.0,21
19205,27.0,Female,55,9,7,21.0,Basic,Monthly,315.0,29
51952,57.0,Male,35,26,9,20.0,Premium,quarterly,,19
44392,31.0,M,14,26,10,25.0,Basic,Quarterly,950.0,7
19391,62.0,Female,33,13,1,13.0,Premium,Monthly,980.0,28
49463,56.0,Female,25,2,10,9.0,Standard,MONTHLY,372.0,18
1353,48.0,Female,7,29,8,13.0,Premium,Quarterly,353.0,30
39508,51.0,Female,7,7,1,0.0,Basic,Quarterly,430.0,23
32677,46.0,Male,20,8,7,17.0,Premium,Annual,,21
51877,57.0,Male,1,5,6,3.0,Standard,Annual,904.0,17
21338,34.0,Female,11,4,0,9.0,Premium,Quarterly,961.0,22
51292,33.0,Female,18,14,5,22.0,Basic,Monthly,911.0,18
11622,34.0,Female,42,18,3,2.0,Standard,Quarterly,816.0,8
20753,56.0,male,51,26,5,9.0,Basic,Quarterly,362.0,12
6264,31.0,Male,14,4,0,13.0,Premium,Monthly,279.0,4
16045,20.0,Male,17,25,8,29.0,Standard,Monthly,380.0,5
28109,35.0,Male,59,15,9,29.0,Premium,Annual,330.0,14
61369,,Male,37,9,6,26.0,Premium,Quarterly,809.0,29
173,57.0,Male,5,13,7,3.0,Basic,quarterly,821.0,16
25079,35.0,Female,13,9,10,10.0,Basic,quarterly,169.0,25
31565,45.0,Male,45,23,1,15.0,Standard,Annual,,27
55229,62.0,Female,47,20,7,20.0,Standard,QUARTERLY,951.0,11
41672,34.0,Female,55,4,2,29.0,Basic,Quarterly,136.0,14
57178,60.0,female,47,14,10,18.0,Premium,Annual,468.0,19
26478,41.0,Male,54,28,5,4.0,standard,Annual,249.0,4
45712,,Female,20,26,9,26.0,BASIC,Quarterly,409.0,15
19629,24.0,Female,55,10,9,2.0,premium,Annual,814.0,2
3449,,male,14,22,10,,Premium,Annual,387.0,26
8293,20.0,Female,20,6,9,12.0,Standard,ANNUAL,602.0,18
28198,56.0,Male,52,24,2,5.0,Standard,Monthly,942.0,8
37394,33.0,Male,30,3,5,4.0,Basic,ANNUAL,455.0,5
47727,22.0,Male,35,15,8,28.0,Standard,Monthly,,25
22688,60.0,Male,32,9,8,27.0,Standard,Monthly,774.0,11
18346,59.0,Female,15,18,0,30.0,Standard,Annual,574.0,11
13341,28.0,Female,5,25,1,17.0,Premium,Annual,218.0,26
57711,57.0,Male,38,8,8,19.0,Basic,Quarterly,964.0,18
50782,25.0,Female,42,14,9,,Premium,Annual,772.0,22
23883,48.0,Male,44,9,7,,PREMIUM,Monthly,941.0,10
36135,51.0,Male,10,22,10,4.0,Premium,monthly,,23
18909,43.0,Male,41,12,7,1.0,standard,Quarterly,509.0,21
11223,29.0,Female,21,1,5,6.0,Basic,Quarterly,161.0,8
20054,26.0,Female,15,27,1,3.0,Premium,MONTHLY,686.0,17
53367,43.0,Female,3,3,10,17.0,basic,Annual,312.0,19
43665,39.0,Female,4,25,8,20.0,Basic,Quarterly,658.0,29
47041,33.0,Female,20,2,4,26.0,Premium,Annual,314.0,23
8015,40.0,Female,18,10,9,13.0,premium,Annual,814.0,8
56186,24.0,Female,9,27,7,29.0,Standard,Monthly,261.0,4
42564,33.0,Female,47,13,10,0.0,Standard,Quarterly,425.0,1
46684,23.0,Male,55,18,6,17.0,Basic,Quarterly,803.0,1
44075,27.0,Female,46,19,7,2.0,basic,Quarterly,716.0,7
9398,50.0,Female,4,14,0,,Standard,Annual,394.0,22
27339,64.0,Female,21,28,0,16.0,Basic,Quarterly,840.0,9
10583,30.0,Male,1,4,1,27.0,premium,Monthly,536.0,29
1616,50.0,Male,4,12,1,30.0,Standard,Monthly,867.0,24
45900,52.0,Female,56,2,4,17.0,Basic,Monthly,124.0,29
18236,30.0,male,59,8,5,5.0,Premium,Monthly,588.0,18
18508,41.0,Male,6,24,5,,Premium,Monthly,155.0,9
50238,59.0,Male,36,12,6,29.0,Basic,Quarterly,,26
50551,,Female,8,1,0,2.0,Standard,Annual,766.0,15
33679,49.0,Male,13,26,7,17.0,Standard,Quarterly,206.0,9
47844,26.0,Female,20,12,5,29.0,Standard,Monthly,,10
36166,36.0,Male,54,29,10,22.0,Standard,Quarterly,,22
6411,,female,31,24,2,18.0,basic,Monthly,754.0,23
16787,62.0,Male,20,19,3,26.0,Standard,Quarterly,406.0,24
47485,61.0,Male,57,2,4,8.0,Premium,Quarterly,508.0,7
14912,33.0,Female,11,24,5,21.0,Standard,Quarterly,261.0,28
36463,19.0,Female,9,10,1,11.0,Standard,Quarterly,107.0,21
57681,63.0,Female,45,22,3,,basic,ANNUAL,179.0,3
2394,,Male,36,12,1,,Basic,Annual,678.0,5
15376,38.0,Male,52,3,7,10.0,Standard,Annual,969.0,28
13375,63.0,male,51,30,4,18.0,Premium,Annual,894.0,1
28042,48.0,Female,26,5,4,9.0,Premium,Quarterly,518.0,14
18091,27.0,Female,58,10,7,1.0,Basic,Quarterly,504.0,30
32749,20.0,Male,25,7,4,0.0,Premium,Quarterly,490.0,20
29310,59.0,Male,23,20,8,4.0,Premium,Annual,101.0,12
54197,52.0,Female,24,11,10,20.0,Premium,Annual,368.0,30
9966,40.0,Male,41,8,7,2.0,Standard,Annual,282.0,20
31144,37.0,Female,41,12,2,,Standard,Quarterly,862.0,25
22808,,Male,18,20,5,14.0,Premium,ANNUAL,561.0,26
43439,46.0,female,19,5,1,23.0,STANDARD,Monthly,665.0,17
895,42.0,Female,12,28,1,22.0,Premium,Annual,174.0,7
23207,42.0,Female,49,20,7,23.0,Standard,Monthly,873.0,11
35672,52.0,Female,7,16,6,13.0,Basic,Quarterly,,16
59664,57.0,Female,16,2,10,20.0,Basic,QUARTERLY,997.0,20
53758,56.0,Male,28,19,8,18.0,Premium,Annual,943.0,16
9840,48.0,Female,7,2,7,24.0,Premium,Annual,427.0,13
33856,18.0,Female,39,6,10,8.0,Basic,Annual,682.0,22
55333,33.0,Female,35,8,8,20.0,basic,Quarterly,221.0,7
15557,21.0,Female,15,6,0,23.0,Premium,Quarterly,923.0,26
62823,,Male,56,3,7,12.0,Basic,Monthly,,18
11244,53.0,male,59,25,4,0.0,Standard,Quarterly,886.0,19
23443,64.0,Male,20,16,0,10.0,Basic,Monthly,234.0,16
58791,53.0,Male,57,3,9,3.0,Standard,Monthly,358.0,23
46642,52.0,Male,57,17,8,27.0,Standard,MONTHLY,662.0,28
22183,21.0,Male,15,12,1,3.0,Basic,Monthly,161.0,23
33984,25.0,Male,24,2,0,15.0,Standard,Quarterly,113.0,27
33115,63.0,Female,17,21,5,18.0,Standard,Monthly,,15
31661,30.0,Male,11,4,8,10.0,Standard,Annual,554.0,28
4419,27.0,Female,59,27,7,,Standard,Quarterly,500.0,29
57275,25.0,Female,23,19,8,23.0,Premium,Quarterly,275.0,21
51437,48.0,Male,42,6,5,26.0,Premium,Monthly,196.0,21
20821,60.0,Male,20,5,4,12.0,Standard,Quarterly,842.0,21
52226,21.0,Male,8,2,6,14.0,Standard,Annual,,17
46961,48.0,Male,43,12,6,,Premium,Quarterly,465.0,17
54026,64.0,Female,39,5,4,19.0,Premium,Annual,252.0,26
63941,34.0,Female,25,27,7,27.0,Standard,Quarterly,512.0,5
22133,21.0,Male,7,5,4,24.0,Basic,Annual,984.0,27
37706,65.0,Female,15,23,7,11.0,Premium,Annual,282.0,8
5811,41.0,Female,23,10,5,,BASIC,Quarterly,655.0,5
10944,,Male,10,14,8,6.0,Standard,Monthly,418.0,25
42831,19.0,Male,47,15,7,18.0,Standard,Annual,862.0,10
14979,64.0,MALE,37,13,8,18.0,Basic,Quarterly,544.0,2
1908,20.0,Female,31,22,6,8.0,Premium,Annual,874.0,28
33992,60.0,Female,4,2,5,21.0,Premium,Annual,294.0,7
63924,63.0,Female,59,18,6,21.0,Standard,Monthly,639.0,16
29298,35.0,Female,19,17,0,4.0,Premium,Quarterly,198.0,27
55702,46.0,Female,38,17,10,30.0,Standard,Annual,950.0,15
29057,47.0,Female,3,27,3,19.0,Standard,monthly,881.0,7
29591,22.0,female,38,17,6,,Standard,Monthly,936.0,19
23421,49.0,FEMALE,28,18,2,,Standard,Monthly,495.0,12
23338,57.0,Female,7,25,2,,Standard,QUARTERLY,916.0,19
28941,33.0,male,43,17,5,27.0,Premium,Quarterly,250.0,11
16607,21.0,Female,56,17,2,17.0,Standard,monthly,459.0,7
56738,57.0,Male,44,22,6,,basic,Quarterly,,16
3809,50.0,Female,29,8,3,3.0,Standard,Annual,197.0,17
26799,19.0,male,49,26,10,14.0,Basic,Monthly,148.0,2
46712,35.0,Female,49,29,4,23.0,Premium,Annual,,30
33342,,Male,14,12,4,17.0,Standard,Annual,584.0,25
43400,28.0,Female,48,7,6,4.0,Standard,Annual,,3
61019,44.0,Male,47,2,4,27.0,Basic,Annual,121.0,17
62244,,Female,17,6,0,23.0,Standard,Monthly,993.0,29
28721,50.0,Male,13,1,2,,Basic,Annual,220.0,19
48621,55.0,Male,38,3,9,18.0,standard,Quarterly,438.0,23
34195,,female,11,24,5,13.0,Premium,Quarterly,405.0,19
64034,30.0,Female,20,2,6,,Premium,Monthly,256.0,15
25897,31.0,FEMALE,53,7,2,30.0,Basic,Monthly,544.0,9
43225,25.0,Male,46,6,1,18.0,Basic,Monthly,,28
59700,29.0,Male,24,30,5,24.0,Basic,Monthly,610.0,8
36875,20.0,Male,48,30,8,14.0,Standard,Quarterly,657.0,9
31681,39.0,Female,25,6,8,3.0,Premium,Monthly,539.0,24
10920,57.0,Male,53,8,2,9.0,Premium,Monthly,977.0,17
35939,52.0,Male,19,8,4,,Basic,Quarterly,657.0,20
63463,58.0,Male,36,3,7,2.0,Standard,Annual,415.0,9
60061,52.0,Male,60,12,7,30.0,Basic,Monthly,508.0,8
30424,,FEMALE,31,24,10,,Premium,Quarterly,404.0,19
58426,34.0,Female,48,7,10,,Basic,Annual,130.0,19
54284,35.0,FEMALE,54,28,10,26.0,Standard,monthly,880.0,15
59515,30.0,Male,56,16,10,25.0,premium,Quarterly,567.0,4
39713,58.0,Male,40,21,10,18.0,Premium,Quarterly,935.0,10
2073,44.0,Female,21,17,9,3.0,Standard,Annual,,5
55590,52.0,Female,54,9,9,27.0,Standard,Monthly,546.0,20
6608,63.0,M,54,22,10,28.0,Basic,Annual,878.0,4
134,41.0,Female,59,20,0,17.0,Standard,Quarterly,978.0,11
54023,25.0,Male,47,29,9,22.0,Standard,Annual,104.0,26
63071,29.0,Male,35,5,9,17.0,Premium,Quarterly,,13
52560,27.0,Male,60,4,8,27.0,Basic,Annual,670.0,20
9560,,Female,40,11,1,19.0,Standard,Annual,123.0,3
22675,24.0,Male,14,22,4,27.0,Basic,Quarterly,788.0,23
51775,,Female,33,25,2,28.0,Standard,Monthly,670.0,26
49999,38.0,female,44,25,9,28.0,Basic,Quarterly,185.0,2
14554,61.0,Male,44,21,8,15.0,Premium,annual,354.0,24
58684,,Female,3,20,9,,Basic,Quarterly,369.0,15
3388,48.0,MALE,18,28,2,0.0,Standard,Monthly,821.0,14
29825,32.0,Male,48,23,9,25.0,premium,Quarterly,758.0,28
45711,,Male,41,2,7,17.0,Basic,quarterly,126.0,29
58086,59.0,Male,50,4,5,6.0,Premium,Monthly,720.0,25
44666,61.0,Male,18,6,7,19.0,Premium,Monthly,122.0,13
31594,27.0,Female,23,25,5,,Basic,ANNUAL,277.0,18
24851,60.0,Male,26,29,1,27.0,Standard,Quarterly,220.0,12
5260,58.0,Male,32,6,3,0.0,Standard,Annual,481.0,24
55823,53.0,Female,34,4,4,7.0,Standard,Annual,744.0,19
54367,48.0,Female,41,19,8,24.0,Standard,Annual,844.0,10
22425,58.0,Female,34,19,5,26.0,Premium,Monthly,372.0,27
63162,50.0,Female,25,2,9,18.0,Premium,Annual,367.0,8
5197,56.0,Female,60,17,0,30.0,Standard,Annual,268.0,29
7138,19.0,Male,42,17,7,,Standard,Annual,299.0,8
25861,28.0,Female,19,17,10,20.0,STANDARD,Monthly,661.0,30
33148,25.0,MALE,56,16,6,21.0,Premium,Annual,,23
60508,45.0,female,56,2,9,28.0,Premium,Annual,486.0,4
38021,33.0,FEMALE,51,22,9,25.0,Premium,Annual,977.0,30
13402,20.0,Male,35,9,6,9.0,Premium,Quarterly,911.0,26
39814,58.0,Female,32,8,0,10.0,Basic,Annual,400.0,28
61983,52.0,Male,31,6,9,,Premium,Quarterly,374.0,26
47839,63.0,Female,25,9,5,16.0,Premium,Monthly,676.0,16
24506,42.0,Female,41,25,10,3.0,Standard,Monthly,780.0,15
1938,49.0,Male,54,25,5,26.0,Standard,Annual,819.0,14
45984,46.0,Female,15,22,4,24.0,Premium,Monthly,535.0,21
53785,28.0,Male,28,2,7,24.0,Premium,Monthly,510.0,16
40357,22.0,Male,42,16,10,13.0,Standard,Quarterly,766.0,20
26223,,Female,49,19,5,14.0,Basic,Annual,124.0,19
5283,29.0,Female,40,29,9,28.0,Standard,Monthly,683.0,22
1677,43.0,Male,12,4,7,16.0,Standard,Annual,308.0,25
36149,26.0,Female,19,22,2,0.0,Basic,Monthly,818.0,11
26526,39.0,Male,16,12,0,15.0,Basic,Annual,445.0,28
46223,59.0,Male,37,5,9,21.0,Standard,Annual,436.0,21
28330,20.0,Male,40,3,9,25.0,Standard,Monthly,679.0,14
31864,64.0,Female,48,2,3,18.0,Premium,Quarterly,698.0,10
57273,65.0,Female,24,20,6,28.0,Basic,Annual,199.0,6
26749,53.0,FEMALE,56,22,7,15.0,Standard,Annual,289.0,10
44932,31.0,Male,60,15,9,27.0,Basic,Quarterly,459.0,24
55046,43.0,Male,38,27,5,27.0,Standard,Annual,713.0,29
30932,58.0,Male,31,8,0,24.0,Standard,Quarterly,873.0,27
42953,29.0,Female,4,16,5,2.0,STANDARD,Quarterly,796.0,26
56281,28.0,Female,10,29,5,29.0,Standard,Monthly,920.0,28
33259,65.0,Female,33,7,8,18.0,premium,Monthly,937.0,29
35395,35.0,Male,19,7,2,21.0,Standard,Annual,810.0,14
9551,28.0,Male,7,6,6,30.0,Basic,Quarterly,777.0,7
22467,58.0,male,7,26,0,11.0,Premium,Annual,833.0,22
47928,45.0,Male,53,26,6,22.0,standard,Monthly,767.0,24
37443,51.0,Female,20,11,5,30.0,Premium,Monthly,475.0,27
18493,43.0,Female,3,19,1,10.0,Standard,Quarterly,235.0,8
12133,29.0,Male,7,16,6,12.0,Premium,Monthly,839.0,8
5151,58.0,Male,41,27,10,30.0,Standard,Monthly,837.0,17
59222,43.0,Male,54,15,10,25.0,Basic,Monthly,,9
49829,54.0,Female,59,7,9,20.0,Standard,Annual,517.0,15
6396,54.0,Male,48,6,5,22.0,Standard,Monthly,162.0,5
35928,47.0,Male,23,22,10,1.0,Basic,Monthly,253.0,20
779,42.0,Female,50,16,3,17.0,Basic,QUARTERLY,988.0,12
54541,64.0,Male,52,2,5,26.0,Standard,Quarterly,946.0,6
46818,19.0,M,39,2,4,25.0,Standard,Annual,,30
56758,61.0,Female,25,14,7,16.0,Basic,Annual,643.0,25
60274,20.0,Female,47,11,6,19.0,Standard,Monthly,193.0,29
18942,53.0,Male,58,8,2,1.0,Standard,Monthly,539.0,8
17990,19.0,Male,30,27,5,,Basic,Quarterly,677.0,25
43578,46.0,Female,5,25,0,28.0,Standard,Monthly,943.0,24
26261,63.0,Female,42,14,3,9.0,Premium,Monthly,830.0,16
25457,64.0,Male,20,18,5,20.0,Premium,Monthly,538.0,26
28003,,Female,9,12,10,30.0,Premium,Quarterly,385.0,7
24285,42.0,Female,50,19,3,,Basic,Quarterly,547.0,17
7342,42.0,Female,19,28,7,26.0,Basic,Quarterly,275.0,28
2406,46.0,Male,21,30,2,12.0,Basic,annual,945.0,4
57294,59.0,Female,10,30,5,22.0,Standard,Quarterly,390.0,1
16336,39.0,Male,26,23,2,16.0,Basic,Annual,704.0,27
56837,,Female,35,20,7,27.0,Premium,Monthly,586.0,22
8212,46.0,Female,49,13,8,16.0,Standard,Annual,592.0,14
18877,53.0,Male,56,14,9,7.0,Standard,Monthly,378.0,3
41437,18.0,Male,7,10,10,14.0,Basic,Annual,329.0,2
56935,26.0,Female,45,17,6,19.0,STANDARD,Monthly,,25
14054,,Female,27,12,10,16.0,Basic,Monthly,330.0,29
38009,38.0,Female,59,9,7,19.0,Standard,Monthly,536.0,29
27558,39.0,Male,40,19,8,15.0,Standard,Monthly,667.0,17
57498,37.0,Female,2,29,8,23.0,Standard,Quarterly,169.0,22
15560,53.0,Male,7,28,1,15.0,Basic,Quarterly,497.0,10
10354,,Female,51,2,9,16.0,Basic,Quarterly,447.0,10
2415,21.0,Male,54,7,5,15.0,Standard,Quarterly,644.0,23
59481,,Female,16,19,10,21.0,Premium,Annual,153.0,20
26887,39.0,Female,32,16,8,,Premium,Annual,661.0,5
42497,20.0,Male,4,7,6,29.0,Standard,Annual,846.0,18
25920,37.0,Female,5,14,8,4.0,Standard,quarterly,376.0,17
55926,22.0,Female,55,15,9,16.0,Basic,Quarterly,643.0,26
12532,55.0,Male,29,30,9,7.0,basic,Annual,715.0,19
10153,51.0,female,48,1,9,22.0,Premium,Annual,943.0,20
63572,27.0,Female,39,10,9,26.0,Standard,Monthly,938.0,6
53562,56.0,Male,33,3,10,10.0,Basic,Annual,719.0,29
30505,35.0,Male,8,29,10,29.0,Premium,Monthly,242.0,17
6486,51.0,Female,48,17,6,2.0,Standard,Quarterly,421.0,7
61535,34.0,female,29,4,10,,Basic,Monthly,,20
24318,47.0,Female,8,18,3,28.0,Standard,Annual,173.0,27
2987,61.0,Female,39,30,7,23.0,basic,Quarterly,497.0,25
41090,28.0,Male,44,29,3,,Premium,Quarterly,560.0,15
54532,42.0,Female,34,11,2,28.0,Premium,Quarterly,358.0,5
17219,56.0,Female,5,13,0,17.0,Basic,Annual,599.0,27
25449,38.0,Male,29,30,2,24.0,Standard,Quarterly,872.0,18
63400,27.0,Male,47,19,7,26.0,STANDARD,Annual,913.0,21
20204,49.0,Male,56,19,3,4.0,Basic,Quarterly,286.0,10
35309,,MALE,57,7,3,9.0,Basic,Annual,435.0,30
23255,35.0,Male,50,9,1,19.0,Basic,Annual,260.0,20
23450,56.0,Female,28,10,8,10.0,Premium,Quarterly,568.0,25
43466,39.0,Female,45,1,0,28.0,Standard,Monthly,901.0,14
26586,32.0,Male,47,13,6,8.0,Basic,Monthly,839.0,23
51286,50.0,Male,46,2,6,24.0,Premium,Annual,767.0,18
50008,22.0,Female,37,18,5,28.0,Standard,Quarterly,388.0,4
50615,56.0,Male,38,5,4,25.0,Standard,Annual,147.0,1
25605,59.0,Female,4,27,4,,Premium,Annual,415.0,29
8545,53.0,Female,55,28,0,27.0,Standard,Monthly,879.0,22
4721,44.0,Female,43,18,5,0.0,Basic,Annual,480.0,4
30861,56.0,Male,56,17,1,5.0,Basic,Annual,967.0,2
1569,60.0,Female,16,25,10,29.0,Basic,Monthly,875.0,9
43266,,Female,1,3,7,1.0,Premium,Monthly,447.0,25
40121,65.0,Male,35,30,3,,Standard,Monthly,461.0,27
4937,38.0,Male,48,16,2,12.0,Premium,Monthly,740.0,8
62810,65.0,Female,35,22,5,27.0,BASIC,Monthly,244.0,14
8514,21.0,Female,25,18,4,23.0,PREMIUM,Annual,584.0,23
55598,28.0,Female,50,26,0,22.0,Premium,Monthly,964.0,7
58798,39.0,Male,30,3,7,26.0,Premium,Quarterly,424.0,19
59070,64.0,Male,48,23,8,,Standard,Quarterly,973.0,13
2968,45.0,Male,6,29,4,14.0,Standard,MONTHLY,640.0,10
31514,35.0,Female,34,1,9,28.0,Basic,Monthly,581.0,22
38605,,Male,41,30,3,26.0,Standard,Monthly,116.0,25
45241,,Female,7,15,0,30.0,Premium,Quarterly,506.0,1
11192,20.0,Male,38,16,10,15.0,Standard,Monthly,333.0,20
25178,63.0,Female,41,4,10,10.0,Standard,Quarterly,128.0,16
15323,56.0,Male,48,24,0,6.0,Basic,Quarterly,730.0,9
402,54.0,Female,46,6,2,15.0,Basic,MONTHLY,959.0,4
1673,49.0,Female,33,19,3,10.0,Premium,Quarterly,979.0,3
56704,56.0,Female,2,3,1,0.0,Basic,Quarterly,,20
35315,41.0,Male,7,5,1,11.0,premium,QUARTERLY,834.0,23
9253,19.0,Female,29,4,2,9.0,Basic,Monthly,746.0,25
45841,60.0,Male,27,29,9,24.0,Basic,annual,555.0,4
52845,33.0,Female,47,5,7,27.0,Basic,Monthly,296.0,8
45577,29.0,Male,28,6,9,11.0,Basic,Monthly,351.0,30
44571,43.0,Male,54,1,10,,Premium,Monthly,170.0,12
7826,53.0,Female,39,26,8,7.0,Basic,Annual,488.0,28
59216,51.0,Male,53,17,8,20.0,Premium,Quarterly,327.0,29
35470,32.0,Male,9,22,6,17.0,Premium,Monthly,113.0,25
64121,50.0,Female,52,27,5,27.0,standard,Annual,658.0,7
8299,65.0,Female,38,5,4,28.0,basic,Quarterly,201.0,29
22173,26.0,Male,30,7,2,3.0,Standard,Annual,196.0,30
35305,35.0,Male,27,29,6,3.0,Standard,Annual,168.0,10
36357,61.0,Male,29,16,1,9.0,Basic,Monthly,,5
15719,19.0,Female,58,4,5,11.0,Standard,Monthly,559.0,7
54552,65.0,Female,25,18,7,27.0,premium,Monthly,677.0,2
18322,29.0,Female,33,7,7,,Basic,Annual,239.0,4
32494,49.0,Male,11,20,0,13.0,Standard,Quarterly,,12
33318,48.0,Female,28,10,9,18.0,Premium,Quarterly,184.0,4
18359,53.0,Female,23,15,6,0.0,Premium,Quarterly,788.0,23
42182,46.0,Female,52,13,2,5.0,standard,Quarterly,332.0,10
48943,23.0,Female,15,6,9,29.0,Premium,Monthly,872.0,18
59600,35.0,Male,51,4,9,23.0,Premium,Quarterly,369.0,10
28918,33.0,Male,55,30,8,20.0,Basic,Quarterly,794.0,19
62927,55.0,Female,16,12,4,28.0,Premium,Annual,,23
42794,63.0,Male,26,28,9,29.0,Basic,Monthly,580.0,5
9660,38.0,Female,41,3,9,18.0,Premium,Annual,888.0,27
52745,51.0,Male,9,1,0,8.0,Premium,Annual,386.0,21
